Unique_ID,sample_name,coral_tag,host_phylum,host_class,host_order,host_family,host_genus,host_species,Site,windward_leeward,Disturbance,Disturbance_cat,Species,expedition,tube_number,fastq_file_name,fastq_fwd_file_name,fastq_rev_file_name,Sequencing_run,Sequence_count,
424_2015c,420_2015c,420b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2015c,424,424-15C_S176_L001_R1_001.fastq,424-15C_S176_L001_R1_001.fastq,424-15C_S176_L001_R2_001.fastq.gz,Bleaching3_run,19994,
50_2019,50_2019,1376,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2019,50,50-2019_S207_L001_R1_001.fastq,50-2019_S207_L001_R1_001.fastq,50-2019_S207_L001_R2_001.fastq.gz,Starko_Shedd,45321,
51_2017,891_2017,374_891_1294,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2017,51,51_S51_L001_run4_R1_001.fastq,51_S51_L001_run4_R1_001.fastq,51_S51_L001_run4_R2_001.fastq.gz,run4,344,
51_2019,51_2019,407_1103_1378,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2019,51,51-2019_S208_L001_R1_001.fastq,51-2019_S208_L001_R1_001.fastq,51-2019_S208_L001_R2_001.fastq.gz,Starko_Shedd,12884,
53_2017,1101_2017,1101,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2017,53,53_S53_L001_run4_R1_001.fastq,53_S53_L001_run4_R1_001.fastq,53_S53_L001_run4_R2_001.fastq.gz,run4,1415,
55_2017,1103_407_2017,407_1103_1378,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2017,55,55_S55_L001_run4_R1_001.fastq,55_S55_L001_run4_R1_001.fastq,55_S55_L001_run4_R2_001.fastq.gz,run4,3947,
55_2019,55_2019,374_891_1294,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2019,55,55-2019_S211_L001_R1_001.fastq,55-2019_S211_L001_R1_001.fastq,55-2019_S211_L001_R2_001.fastq.gz,Starko_Shedd,112354,
57_2017,420_2017,420b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2017,57,57_S57_L001_run4_R1_001.fastq,57_S57_L001_run4_R1_001.fastq,57_S57_L001_run4_R2_001.fastq.gz,run4,3154,
58_2017,1104_416_2017,416_1104,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2017,58,58_S58_L001_run4_R1_001.fastq,58_S58_L001_run4_R1_001.fastq,58_S58_L001_run4_R2_001.fastq.gz,run4,6608,
62_2017,1108_2017,1108,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2017,62,62_S62_L001_run4_R1_001.fastq,62_S62_L001_run4_R1_001.fastq,62_S62_L001_run4_R2_001.fastq.gz,run4,478,
87_2018,87_2018,374_891_1294,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2018,87,87-2018_S68_L001_R1_001.fastq,87-2018_S68_L001_R1_001.fastq,87-2018_S68_L001_R2_001.fastq.gz,Starko_Shedd,13864,
95_2018,95_2018,416_1104,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2018,95,95-2018_S72_L001_R1_001.fastq,95-2018_S72_L001_R1_001.fastq,95-2018_S72_L001_R2_001.fastq.gz,Starko_Shedd,14183,
98_2018,98_2018,407_1103_1378,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2018,98,98-2018_S74_L001_R1_001.fastq,98-2018_S74_L001_R1_001.fastq,98-2018_S74_L001_R2_001.fastq.gz,Starko_Shedd,15456,
374_2014,374_891_2014,374_891_1294,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2014,374,KI14FSYM374_S180_L001_R1_001.fastq,KI14FSYM374_S180_L001_R1_001.fastq,KI14FSYM374_S180_L001_R2_001.fastq.gz,run5,7088,
383_2014,383_895_2014,383_895,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2014,383,KI14FSYM383_S224_L001_R1_001.fastq,KI14FSYM383_S224_L001_R1_001.fastq,KI14FSYM383_S224_L001_R2_001.fastq.gz,run5,18411,
396_2014,396_2014,396,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2014,396,KI14FSYM396_S195_L001_R1_001.fastq,KI14FSYM396_S195_L001_R1_001.fastq,KI14FSYM396_S195_L001_R2_001.fastq.gz,run5,0,
401_2014,401_2014,401,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2014,401,KI14FSYM401_S225_L001_R1_001.fastq,KI14FSYM401_S225_L001_R1_001.fastq,KI14FSYM401_S225_L001_R2_001.fastq.gz,run5,11364,
407_2014,407_1103_2014,407_1103_1378,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2014,407,KI14FSYM407_S253_L001_R1_001.fastq,KI14FSYM407_S253_L001_R1_001.fastq,KI14FSYM407_S253_L001_R2_001.fastq.gz,run5,11408,
420_2014,420_2014,420,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2014,420,KI14FSYM420_S234_L001_R1_001.fastq,KI14FSYM420_S234_L001_R1_001.fastq,KI14FSYM420_S234_L001_R2_001.fastq.gz,run5,12771,
421_2014,421_2014,421,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2014,421,KI14FSYM421_S241_L001_R1_001.fastq,KI14FSYM421_S241_L001_R1_001.fastq,KI14FSYM421_S241_L001_R2_001.fastq.gz,run5,7374,
425_2014,425_2014,425,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,25,windward,1617,Medium,Porites lobata,2014,425,KI14FSYM425_S183_L001_R1_001.fastq,KI14FSYM425_S183_L001_R1_001.fastq,KI14FSYM425_S183_L001_R2_001.fastq.gz,run5,6884,
145_2015b_1,46_2015b_1,46,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015b,145,145-15B_S300_L001_R1_001.fastq,145-15B_S300_L001_R1_001.fastq,145-15B_S300_L001_R2_001.fastq.gz,Bleaching3_run,11646,
451_2014,451_2014,451_871,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,451,169_S169_L001_R1_001.fastq,169_S169_L001_R1_001.fastq,169_S169_L001_R2_001.fastq.gz,run2,19235,
453_2014,453_2014,453,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,453,170_S170_L001_R1_001.fastq,170_S170_L001_R1_001.fastq,170_S170_L001_R2_001.fastq.gz,run2,5991,
467_2014,467_2014,467,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,467,172_S172_L001_R1_001.fastq,172_S172_L001_R1_001.fastq,172_S172_L001_R2_001.fastq.gz,run2,16699,
474_2014,474_2014,474,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,474,175_S175_L001_R1_001.fastq,175_S175_L001_R1_001.fastq,175_S175_L001_R2_001.fastq.gz,run2,28103,
476_2014,476_2014,476,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,476,176_S176_L001_R1_001.fastq,176_S176_L001_R1_001.fastq,176_S176_L001_R2_001.fastq.gz,run2,29658,
147_2015a - Post,474_2015a,474,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015a - Post,147,239_S238_L001_R1_001.fastq,239_S238_L001_R1_001.fastq,239_S238_L001_R2_001.fastq.gz,run2,2022,
148_2015a - Post,476_2015a,476,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015a - Post,148,240_S239_L001_R1_001.fastq,240_S239_L001_R1_001.fastq,240_S239_L001_R2_001.fastq.gz,run2,4398,
155_2015a - Post,467_2015a,467,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015a - Post,155,244_S243_L001_R1_001.fastq,244_S243_L001_R1_001.fastq,244_S243_L001_R2_001.fastq.gz,run2,1151,
158_2015a - Post,451_2015a,451_871,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015a - Post,158,246_S245_L001_R1_001.fastq,246_S245_L001_R1_001.fastq,246_S245_L001_R2_001.fastq.gz,run2,8651,
134_2015b,476_2015b,476,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015b,134,305_S304_L001_R1_001.fastq,305_S304_L001_R1_001.fastq,305_S304_L001_R2_001.fastq.gz,run2,9950,
135_2015b,474_2015b,474,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015b,135,306_S305_L001_R1_001.fastq,306_S305_L001_R1_001.fastq,306_S305_L001_R2_001.fastq.gz,run2,4557,
141_2015b,451_2015b,451_871,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015b,141,308_S307_L001_R1_001.fastq,308_S307_L001_R1_001.fastq,308_S307_L001_R2_001.fastq.gz,run2,19638,
145_2015b,46_2015b,46,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015b,145,312_S311_L001_R1_001.fastq,312_S311_L001_R1_001.fastq,312_S311_L001_R2_001.fastq.gz,run2,11516,
201_2015b,723_2015b,723,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015b,201,335_S334_L001_R1_001.fastq,335_S334_L001_R1_001.fastq,335_S334_L001_R2_001.fastq.gz,run2,13120,
46_2014,112_874_2014,46,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,46,c-001_S1_L001_R1_001.fastq,c-001_S1_L001_R1_001.fastq,c-001_S1_L001_R2_001.fastq.gz,run3,21748,
79_2015c,723_2015c,723,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015c,79,c-059_S59_L001_R1_001.fastq,c-059_S59_L001_R1_001.fastq,c-059_S59_L001_R2_001.fastq.gz,run3,6061,
84_2015c,451_871_2015c,451_871,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015c,84,c-060_S60_L001_R1_001.fastq,c-060_S60_L001_R1_001.fastq,c-060_S60_L001_R2_001.fastq.gz,run3,4648,
87_2015c,46_2015c,46,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2015c,87,c-061_S61_L001_R1_001.fastq,c-061_S61_L001_R1_001.fastq,c-061_S61_L001_R2_001.fastq.gz,run3,4728,
65_2016a,451_871_2016a,451_871,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2016a,65,c-139_S139_L001_R1_001.fastq,c-139_S139_L001_R1_001.fastq,c-139_S139_L001_R2_001.fastq.gz,run3,108304,
68_2016a,46_2016a,46,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2016a,68,c-141_S141_L001_R1_001.fastq,c-141_S141_L001_R1_001.fastq,c-141_S141_L001_R2_001.fastq.gz,run3,58978,
71_2016a,938_2016a,938,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2016a,71,c-142_S142_L001_R1_001.fastq,c-142_S142_L001_R1_001.fastq,c-142_S142_L001_R2_001.fastq.gz,run3,10562,
75_2016a,723_2016a,723,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2016a,75,c-143_S143_L001_R1_001.fastq,c-143_S143_L001_R1_001.fastq,c-143_S143_L001_R2_001.fastq.gz,run3,8116,
49_2016b,938_2016b,938,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2016b,49,c-256_S256_L001_R1_001.fastq,c-256_S256_L001_R1_001.fastq,c-256_S256_L001_R2_001.fastq.gz,run3,17389,
40_2014,40_2014,40,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,40,KI14FSYM040_S62_L001_R1_001.fastq,KI14FSYM040_S62_L001_R1_001.fastq,KI14FSYM040_S62_L001_R2_001.fastq.gz,run5,17660,
42_2014,42_2014,42,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,42,KI14FSYM042_S69_L001_R1_001.fastq,KI14FSYM042_S69_L001_R1_001.fastq,KI14FSYM042_S69_L001_R2_001.fastq.gz,run5,15961,
264_2014,264_2014,264,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,264,KI14FSYM264_S122_L001_R1_001.fastq,KI14FSYM264_S122_L001_R1_001.fastq,KI14FSYM264_S122_L001_R2_001.fastq.gz,run5,16291,
459_2014,459_2014,459,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,459,KI14FSYM459_S326_L001_R1_001.fastq,KI14FSYM459_S326_L001_R1_001.fastq,KI14FSYM459_S326_L001_R2_001.fastq.gz,run5,38916,
464_2014,464_2014,464,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,27,leeward,7275.908365,Very High,Porites lobata,2014,464,KI14FSYM464_S346_L001_R1_001.fastq,KI14FSYM464_S346_L001_R1_001.fastq,KI14FSYM464_S346_L001_R2_001.fastq.gz,run5,14031,
126_2014,126_2014,126,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,126,149_S149_L001_R1_001.fastq,149_S149_L001_R1_001.fastq,149_S149_L001_R2_001.fastq.gz,run2,14077,
131_2014,131_2014,131,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,131,151_S151_L001_R1_001.fastq,151_S151_L001_R1_001.fastq,151_S151_L001_R2_001.fastq.gz,run2,14239,
136_2014,136_2014,136,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,136,156_S156_L001_R1_001.fastq,156_S156_L001_R1_001.fastq,156_S156_L001_R2_001.fastq.gz,run2,3783,
140_2014,140_2014,140,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,140,158_S158_L001_R1_001.fastq,158_S158_L001_R1_001.fastq,158_S158_L001_R2_001.fastq.gz,run2,5450,
144_2014,144_2014,144,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,144,161_S161_L001_R1_001.fastq,161_S161_L001_R1_001.fastq,161_S161_L001_R2_001.fastq.gz,run2,21385,
151_2014,151_2014,151,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,151,164_S164_L001_R1_001.fastq,164_S164_L001_R1_001.fastq,164_S164_L001_R2_001.fastq.gz,run2,5822,
387_2014,387_2014,387,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2014,387,167_S167_L001_R1_001.fastq,167_S167_L001_R1_001.fastq,167_S167_L001_R2_001.fastq.gz,run2,15162,
174_2017,1082_2017,1082_1430,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,174,174_S174_L001_run4_R1_001.fastq,174_S174_L001_run4_R1_001.fastq,174_S174_L001_run4_R2_001.fastq.gz,run4,1371,
175_2017,151_1166_2017,1166,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,175,175_S175_L001_run4_R1_001.fastq,175_S175_L001_run4_R1_001.fastq,175_S175_L001_run4_R2_001.fastq.gz,run4,846,
179_2017,1170_2017,1170,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,179,179_S179_L001_run4_R1_001.fastq,179_S179_L001_run4_R1_001.fastq,179_S179_L001_run4_R2_001.fastq.gz,run4,0,
181_2017,1172_2017,1172,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,181,181_S181_L001_run4_R1_001.fastq,181_S181_L001_run4_R1_001.fastq,181_S181_L001_run4_R2_001.fastq.gz,run4,536,
185_2017,1174_2017,1174,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,185,185_S185_L001_run4_R1_001.fastq,185_S185_L001_run4_R1_001.fastq,185_S185_L001_run4_R2_001.fastq.gz,run4,848,
186_2017,1083_2017,682_1083,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,186,186_S186_L001_run4_R1_001.fastq,186_S186_L001_run4_R1_001.fastq,186_S186_L001_run4_R2_001.fastq.gz,run4,454,
187_2017,1175_2017,1175,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,187,187_S187_L001_run4_R1_001.fastq,187_S187_L001_run4_R1_001.fastq,187_S187_L001_run4_R2_001.fastq.gz,run4,0,
189_2017,1177_2017,1177_1387,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,189,189_S189_L001_run4_R1_001.fastq,189_S189_L001_run4_R1_001.fastq,189_S189_L001_run4_R2_001.fastq.gz,run4,458,
193_2017,1181_2017,1181,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,193,193_S193_L001_run4_R1_001.fastq,193_S193_L001_run4_R1_001.fastq,193_S193_L001_run4_R2_001.fastq.gz,run4,1653,
194_2017,1182_2017,1182,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,194,194_S194_L001_run4_R1_001.fastq,194_S194_L001_run4_R1_001.fastq,194_S194_L001_run4_R2_001.fastq.gz,run4,0,
195_2017,1183_2017,1183_1453,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2017,195,195_S195_L001_run4_R1_001.fastq,195_S195_L001_run4_R1_001.fastq,195_S195_L001_run4_R2_001.fastq.gz,run4,0,
122_2015a - Post,126b_2015a,126b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015a - Post,122,221_S220_L001_R1_001.fastq,221_S220_L001_R1_001.fastq,221_S220_L001_R2_001.fastq.gz,run2,8812,
126_2015a - Post,131b_2015a,131b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015a - Post,126,222_S221_L001_R1_001.fastq,222_S221_L001_R1_001.fastq,222_S221_L001_R2_001.fastq.gz,run2,3446,
132_2015a - Post,136_2015a,136,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015a - Post,132,228_S227_L001_R1_001.fastq,228_S227_L001_R1_001.fastq,228_S227_L001_R2_001.fastq.gz,run2,1039,
135_2015a - Post,140_2015a,140,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015a - Post,135,230_S229_L001_R1_001.fastq,230_S229_L001_R1_001.fastq,230_S229_L001_R2_001.fastq.gz,run2,3476,
137_2015a - Post,144_2015a,144,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015a - Post,137,232_S231_L001_R1_001.fastq,232_S231_L001_R1_001.fastq,232_S231_L001_R2_001.fastq.gz,run2,8135,
143_2015a - Post,151_2015a,151,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015a - Post,143,236_S235_L001_R1_001.fastq,236_S235_L001_R1_001.fastq,236_S235_L001_R2_001.fastq.gz,run2,964,
146_2015a - Post,387_2015a,387,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015a - Post,146,238_S237_L001_R1_001.fastq,238_S237_L001_R1_001.fastq,238_S237_L001_R2_001.fastq.gz,run2,8064,
245_2019,245_2019,1174,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2019,245,245-2019_S329_L001_R1_001.fastq,245-2019_S329_L001_R1_001.fastq,245-2019_S329_L001_R2_001.fastq.gz,Starko_Shedd,14989,
246_2018,246_2018,1166,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2018,246,246-2018_S162_L001_R1_001.fastq,246-2018_S162_L001_R1_001.fastq,246-2018_S162_L001_R2_001.fastq.gz,Starko_Shedd,1352,
250_2019,250_2019,1166,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2019,250,250-2019_S333_L001_R1_001.fastq,250-2019_S333_L001_R1_001.fastq,250-2019_S333_L001_R2_001.fastq.gz,Starko_Shedd,19323,
251_2018,251_2018,441_1304,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2018,251,251-2018_S382_L001_R1_001.fastq,251-2018_S382_L001_R1_001.fastq,251-2018_S382_L001_R2_001.fastq.gz,Starko_Shedd,13477,
253_2019,253_2019,682_1083,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2019,253,253-2019_S336_L001_R1_001.fastq,253-2019_S336_L001_R1_001.fastq,253-2019_S336_L001_R2_001.fastq.gz,Starko_Shedd,8263,
257_2019,257_2019,1082_1430,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2019,257,257-2019_S339_L001_R1_001.fastq,257-2019_S339_L001_R1_001.fastq,257-2019_S339_L001_R2_001.fastq.gz,Starko_Shedd,17569,
267_2019,267_2019,441_1304,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2019,267,267-2019_S347_L001_R1_001.fastq,267-2019_S347_L001_R1_001.fastq,267-2019_S347_L001_R2_001.fastq.gz,Starko_Shedd,16313,
41_2015b,131c_2015b,131c,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,41,278_S277_L001_R1_001.fastq,278_S277_L001_R1_001.fastq,278_S277_L001_R2_001.fastq.gz,run2,23158,
45_2015b,136_2015b,136,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,45,281_S280_L001_R1_001.fastq,281_S280_L001_R1_001.fastq,281_S280_L001_R2_001.fastq.gz,run2,14641,
49_2015b,144_2015b,144,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,49,284_S283_L001_R1_001.fastq,284_S283_L001_R1_001.fastq,284_S283_L001_R2_001.fastq.gz,run2,12431,
54_2015b,151_2015b,151,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,54,287_S286_L001_R1_001.fastq,287_S286_L001_R1_001.fastq,287_S286_L001_R2_001.fastq.gz,run2,5024,
58_2015b,387_2015b,387b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,58,290_S289_L001_R1_001.fastq,290_S289_L001_R1_001.fastq,290_S289_L001_R2_001.fastq.gz,run2,17714,
62_2015b,430_2015b,430,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,62,293_S292_L001_R1_001.fastq,293_S292_L001_R1_001.fastq,293_S292_L001_R2_001.fastq.gz,run2,12480,
63_2015b,434_2015b,434b,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,63,294_S293_L001_R1_001.fastq,294_S293_L001_R1_001.fastq,294_S293_L001_R2_001.fastq.gz,run2,21880,
74_2015b,441_2015b,441_1304,cnidaria,anthozoa,scleractinia,poritidae,Porites,lobata,30,leeward,5085.684783,Very High,Porites lobata,2015b,74,300_S299_L001_R1_001.fastq,300_S299_L001_R1_001.fastq,300_S299_L001_R2_001.fastq.gz,run2,1655,
