"","Unique_ID","sample_name","coral_tag","host_phylum","host_class","host_order","host_family","host_genus","host_species","Site","windward_leeward","Disturbance","Disturbance_cat","Species","expedition","tube_number","fastq_file_name","notes","fastq_fwd_file_name","fastq_rev_file_name","Sequencing_run","Sequence_count","X","ASV2","ASV4","ASV6","ASV7","ASV9","ASV10","ASV14","ASV15","ASV16","ASV17","ASV19","ASV22","ASV25","ASV26","ASV27","ASV28","ASV32","ASV39","ASV41","ASV42","ASV44","ASV45","ASV46","ASV49","ASV56","ASV59","ASV60","ASV67","ASV69","ASV70","ASV76","ASV77","ASV79","ASV80","ASV81","ASV82","ASV89","ASV90","ASV91","ASV93","ASV94","ASV97","ASV106","ASV110","ASV115","ASV116","ASV126","ASV127","ASV132","ASV138","ASV140","ASV141","ASV142","ASV143","ASV145","ASV153","ASV156","ASV165","ASV166","ASV174","ASV196","ASV205","ASV206","ASV216","ASV218","ASV224","ASV225","ASV242","ASV253","ASV260","ASV263","ASV271","ASV272","ASV275","ASV305","ASV308","ASV312","ASV318","ASV322","ASV324","ASV332","ASV346","ASV361","ASV371","ASV384","ASV385","ASV414","ASV416","ASV417","ASV422","ASV438","ASV439","ASV448","ASV450","ASV462","ASV465","ASV471","ASV481","ASV495","ASV501","ASV515","ASV516","ASV517","ASV533","ASV549","ASV552","ASV556","ASV557","ASV580","ASV582","ASV601","ASV634","ASV655","ASV672","ASV680","ASV689","ASV693","ASV712","ASV713","ASV721","ASV728","ASV741","ASV748","ASV756","ASV778","ASV796","ASV806","ASV827","ASV830","ASV860","ASV875","ASV884","ASV899","ASV948","ASV949","ASV965","ASV969","ASV986","ASV1033","ASV1051","ASV1107","ASV1145","ASV1157","ASV1162","ASV1166","ASV1187","ASV1207","ASV1226","ASV1243","ASV1254","ASV1272","ASV1294","ASV1304","ASV1362","ASV1396","ASV1442","ASV1462","ASV1473","ASV1486","ASV1503","ASV1518","ASV1533","ASV1537","ASV1567","ASV1592","ASV1596","ASV1623","ASV1628","ASV1669","ASV1674","ASV1695","ASV1712","ASV1715","ASV1732","ASV1752","ASV1757","ASV1760","ASV1780","ASV1810","ASV1916","ASV1918","ASV1923","ASV1952","ASV1971","ASV1975","ASV2000","ASV2012","ASV2030","ASV2079","ASV2085","ASV2095","ASV2340","ASV2349","ASV2369","ASV2444","ASV2484","ASV2557","ASV2567","ASV2720","ASV2739","ASV2743","ASV2783","ASV2974","ASV3149","ASV3227","ASV3319","ASV3336"
"c-063_S63_L001","99_2015c","580_2015c","580b","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","15","windward",0,"Very Low","Porites lobata","2015c","99","c-063_S63_L001_R1_001.fastq",NA,"c-063_S63_L001_R1_001.fastq","c-063_S63_L001_R2_001.fastq.gz","run3",4600,"",0,0,0,7628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-065_S65_L001","106_2015c","585_2015c","585_1262","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","15","windward",0,"Very Low","Porites lobata","2015c","106","c-065_S65_L001_R1_001.fastq",NA,"c-065_S65_L001_R1_001.fastq","c-065_S65_L001_R2_001.fastq.gz","run3",9587,"",0,0,0,0,5619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-067_S67_L001","109_2015c","591_2015c","591","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","15","windward",0,"Very Low","Porites lobata","2015c","109","c-067_S67_L001_R1_001.fastq",NA,"c-067_S67_L001_R1_001.fastq","c-067_S67_L001_R2_001.fastq.gz","run3",15903,"",0,0,0,0,4150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-068_S68_L001","130_2015c","608_2015c","608","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","15","windward",0,"Very Low","Porites lobata","2015c","130","c-068_S68_L001_R1_001.fastq",NA,"c-068_S68_L001_R1_001.fastq","c-068_S68_L001_R2_001.fastq.gz","run3",1177,"",0,0,11133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-069_S69_L001","134_2015c","620_1229_2015c","620_1229","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","15","windward",0,"Very Low","Porites lobata","2015c","134","c-069_S69_L001_R1_001.fastq",NA,"c-069_S69_L001_R1_001.fastq","c-069_S69_L001_R2_001.fastq.gz","run3",9307,"",0,0,0,6966,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-070_S70_L001","136_2015c","610_2015c","610","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","15","windward",0,"Very Low","Porites lobata","2015c","136","c-070_S70_L001_R1_001.fastq",NA,"c-070_S70_L001_R1_001.fastq","c-070_S70_L001_R2_001.fastq.gz","run3",2575,"",0,0,0,0,12463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-071_S71_L001","138_2015c","624_2015c","624","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","15","windward",0,"Very Low","Porites lobata","2015c","138","c-071_S71_L001_R1_001.fastq",NA,"c-071_S71_L001_R1_001.fastq","c-071_S71_L001_R2_001.fastq.gz","run3",1341,"",0,0,0,0,4908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4767,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-073_S73_L001","148_2015c","627_2015c","627","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","15","windward",0,"Very Low","Porites lobata","2015c","148","c-073_S73_L001_R1_001.fastq",NA,"c-073_S73_L001_R1_001.fastq","c-073_S73_L001_R2_001.fastq.gz","run3",44723,"",0,0,0,0,0,0,9903,0,0,0,0,0,0,0,0,0,0,0,0,0,3169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-074_S74_L001","196_2015c","188_971_2015c","188_971","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","38","windward",808.5521265,"Low","Porites lobata","2015c","196","c-074_S74_L001_R1_001.fastq",NA,"c-074_S74_L001_R1_001.fastq","c-074_S74_L001_R2_001.fastq.gz","run3",6209,"",0,0,0,1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-076_S76_L001","201_2015c","194_2015c","194","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","38","windward",808.5521265,"Low","Porites lobata","2015c","201","c-076_S76_L001_R1_001.fastq",NA,"c-076_S76_L001_R1_001.fastq","c-076_S76_L001_R2_001.fastq.gz","run3",18822,"",0,0,0,0,0,0,0,0,0,0,0,0,0,2040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-077_S77_L001","204_2015c","197_2015c","197","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","38","windward",808.5521265,"Low","Porites lobata","2015c","204","c-077_S77_L001_R1_001.fastq",NA,"c-077_S77_L001_R1_001.fastq","c-077_S77_L001_R2_001.fastq.gz","run3",4445,"",0,0,0,5771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-078_S78_L001","205_2015c","200_972_2015c","200_972_1336","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","38","windward",808.5521265,"Low","Porites lobata","2015c","205","c-078_S78_L001_R1_001.fastq",NA,"c-078_S78_L001_R1_001.fastq","c-078_S78_L001_R2_001.fastq.gz","run3",3184,"",0,0,7101,0,0,0,9426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-079_S79_L001","236_2015c","112_874_2015c","874","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","35","leeward",1212.82819,"Medium","Porites lobata","2015c","236","c-079_S79_L001_R1_001.fastq",NA,"c-079_S79_L001_R1_001.fastq","c-079_S79_L001_R2_001.fastq.gz","run3",18269,"",0,678,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-080_S80_L001","256_2015c","790_2015c","790","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","256","c-080_S80_L001_R1_001.fastq",NA,"c-080_S80_L001_R1_001.fastq","c-080_S80_L001_R2_001.fastq.gz","run3",13203,"",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-081_S81_L001","262_2015c","794_946_2015c","794_946","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","262","c-081_S81_L001_R1_001.fastq",NA,"c-081_S81_L001_R1_001.fastq","c-081_S81_L001_R2_001.fastq.gz","run3",17241,"",0,0,175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-082_S82_L001","269_2015c","818_2015c","818_1350","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","269","c-082_S82_L001_R1_001.fastq",NA,"c-082_S82_L001_R1_001.fastq","c-082_S82_L001_R2_001.fastq.gz","run3",22666,"",55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-084_S84_L001","282_2015c","816_2015c","816","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","282","c-084_S84_L001_R1_001.fastq",NA,"c-084_S84_L001_R1_001.fastq","c-084_S84_L001_R2_001.fastq.gz","run3",78759,"",0,1328,0,0,0,1527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0
"c-085_S85_L001","288_2015c","827_2015c","827","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","288","c-085_S85_L001_R1_001.fastq",NA,"c-085_S85_L001_R1_001.fastq","c-085_S85_L001_R2_001.fastq.gz","run3",17533,"",0,0,0,0,0,0,0,0,267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-086_S86_L001","292_2015c","831_2015c","831","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","292","c-086_S86_L001_R1_001.fastq",NA,"c-086_S86_L001_R1_001.fastq","c-086_S86_L001_R2_001.fastq.gz","run3",14197,"",346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-087_S87_L001","295_2015c","834_947_2015c","834_947_1437","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","295","c-087_S87_L001_R1_001.fastq",NA,"c-087_S87_L001_R1_001.fastq","c-087_S87_L001_R2_001.fastq.gz","run3",0,"",0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"c-088_S88_L001","299_2015c","839_2015c","839","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","299","c-088_S88_L001_R1_001.fastq",NA,"c-088_S88_L001_R1_001.fastq","c-088_S88_L001_R2_001.fastq.gz","run3",101239,"",0,0,0,1935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
"c-089_S89_L001","302_2015c","821_2015c","821","cnidaria","anthozoa","scleractinia","poritidae","Porites","lobata","5","leeward",0,"Very Low","Porites lobata","2015c","302","c-089_S89_L001_R1_001.fastq",NA,"c-089_S89_L001_R1_001.fastq","c-089_S89_L001_R2_001.fastq.gz","run3",59794,"",0,6899,0,0,6412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
